OrderID,OrderDate,Market,Country,ISO3,Segment,Category,SubCategory,Quantity,Discount,Sales,Profit
ORD-114640,2023-10-31,Europe,Spain,ESP,Home Office,Office Supplies,Binders,6,0.0,35.52,3.92
ORD-108612,2023-10-31,Europe,Germany,DEU,Corporate,Office Supplies,Storage,8,0.0,853.36,84.93
ORD-109974,2023-10-31,US,United States,USA,Consumer,Furniture,Furnishings,1,0.1,29.97,3.58
ORD-115913,2023-10-31,US,United States,USA,Corporate,Furniture,Chairs,2,0.2,830.04,-22.76
ORD-103841,2023-10-31,Europe,Spain,ESP,Home Office,Office Supplies,Labels,2,0.0,26.9,6.01
ORD-112823,2023-10-31,Europe,Spain,ESP,Home Office,Office Supplies,Storage,4,0.1,266.72,-2.09
ORD-103628,2023-10-31,Europe,Germany,DEU,Corporate,Furniture,Tables,8,0.2,8595.36,-1268.64
ORD-106765,2023-10-31,APAC,India,IND,Home Office,Technology,Copiers,7,0.1,3131.94,161.84
ORD-114909,2023-10-31,US,United States,USA,Consumer,Office Supplies,Storage,8,0.0,1405.52,119.73
ORD-113592,2023-10-31,US,United States,USA,Corporate,Office Supplies,Labels,7,0.3,185.71,18.36
ORD-116445,2023-11-01,Europe,Italy,ITA,Corporate,Technology,Machines,1,0.0,1116.93,-34.75
ORD-107299,2023-11-01,APAC,China,CHN,Home Office,Furniture,Bookcases,5,0.0,1767.7,61.97
ORD-100012,2023-11-01,Europe,Germany,DEU,Corporate,Technology,Accessories,6,0.0,1301.46,221.08
ORD-119188,2023-11-01,Europe,France,FRA,Consumer,Office Supplies,Art,8,0.3,390.24,-38.15
ORD-111935,2023-11-01,Europe,Netherlands,NLD,Home Office,Office Supplies,Art,6,0.1,282.9,14.38
ORD-104588,2023-11-01,US,United States,USA,Consumer,Technology,Machines,1,0.0,727.41,44.2
ORD-104770,2023-11-01,Africa,Egypt,EGY,Consumer,Office Supplies,Appliances,3,0.2,1111.32,-134.83
ORD-114142,2023-11-01,APAC,Australia,AUS,Consumer,Furniture,Bookcases,5,0.0,2762.4,217.19
ORD-114905,2023-11-01,APAC,China,CHN,Corporate,Furniture,Furnishings,1,0.0,73.67,9.81
ORD-101930,2023-11-01,Europe,Germany,DEU,Consumer,Technology,Copiers,3,0.3,1332.48,39.39
ORD-116869,2023-11-01,LATAM,Brazil,BRA,Consumer,Technology,Machines,7,0.2,7259.35,-869.0
ORD-111816,2023-11-01,US,United States,USA,Consumer,Furniture,Chairs,6,0.2,2675.58,-18.65
ORD-101558,2023-11-01,APAC,India,IND,Corporate,Furniture,Bookcases,3,0.0,1434.78,1.44
ORD-105097,2023-11-01,Europe,France,FRA,Corporate,Furniture,Chairs,1,0.0,387.52,25.99
ORD-102552,2023-11-01,Europe,Italy,ITA,Home Office,Technology,Machines,6,0.0,14051.16,-235.93
ORD-118755,2023-11-01,US,United States,USA,Corporate,Office Supplies,Art,2,0.1,91.92,9.19
ORD-106934,2023-11-01,US,United States,USA,Consumer,Office Supplies,Appliances,8,0.0,3603.92,285.68
ORD-115594,2023-11-01,Europe,Germany,DEU,Corporate,Furniture,Chairs,6,0.0,3304.44,248.96
ORD-112494,2023-11-01,Europe,Spain,ESP,Corporate,Furniture,Chairs,3,0.3,1304.22,-147.53
ORD-116708,2023-11-01,Africa,Nigeria,NGA,Consumer,Technology,Accessories,6,0.0,974.34,145.6
ORD-109743,2023-11-01,Africa,Nigeria,NGA,Corporate,Furniture,Chairs,4,0.3,2316.56,-281.01
ORD-119879,2023-11-01,APAC,China,CHN,Corporate,Office Supplies,Binders,5,0.0,249.1,26.87
ORD-109486,2023-11-01,Europe,Spain,ESP,Consumer,Office Supplies,Appliances,4,0.2,542.68,-64.42
ORD-102835,2023-11-01,Europe,United Kingdom,GBR,Consumer,Office Supplies,Binders,3,0.1,148.44,18.35
ORD-114588,2023-11-02,Europe,Germany,DEU,Corporate,Technology,Accessories,7,0.1,358.4,41.48
ORD-110754,2023-11-02,US,United States,USA,Corporate,Office Supplies,Binders,5,0.3,226.25,-5.84
ORD-109634,2023-11-02,Europe,Spain,ESP,Home Office,Technology,Machines,1,0.2,1576.98,-138.15
ORD-106572,2023-11-02,US,United States,USA,Consumer,Office Supplies,Binders,5,0.0,54.7,8.34
ORD-111243,2023-11-02,Europe,Germany,DEU,Corporate,Office Supplies,Binders,1,0.0,40.5,8.57
ORD-105360,2023-11-02,APAC,India,IND,Consumer,Technology,Copiers,3,0.0,4429.44,492.47
ORD-112105,2023-11-02,APAC,Australia,AUS,Corporate,Office Supplies,Art,2,0.1,115.02,10.27
ORD-116023,2023-11-02,US,United States,USA,Consumer,Furniture,Tables,1,0.0,748.3,-65.1
ORD-116790,2023-11-02,Europe,Germany,DEU,Consumer,Technology,Machines,3,0.3,1960.95,-293.15
ORD-106297,2023-11-02,Europe,France,FRA,Corporate,Technology,Machines,3,0.0,4180.77,47.53
ORD-108649,2023-11-02,US,Canada,CAN,Consumer,Office Supplies,Storage,4,0.2,951.04,-29.88
ORD-101091,2023-11-02,Middle East,United Arab Emirates,ARE,Corporate,Office Supplies,Appliances,2,0.0,921.74,100.56
ORD-119331,2023-11-02,US,Canada,CAN,Corporate,Furniture,Bookcases,7,0.0,6265.07,383.29
ORD-108433,2023-11-02,Middle East,United Arab Emirates,ARE,Consumer,Office Supplies,Labels,7,0.3,78.68,3.03
ORD-117190,2023-11-02,Africa,South Africa,ZAF,Consumer,Furniture,Bookcases,1,0.4,867.22,-140.54
ORD-107747,2023-11-02,Europe,United Kingdom,GBR,Consumer,Furniture,Furnishings,1,0.0,127.6,18.61
ORD-114635,2023-11-02,APAC,Singapore,SGP,Corporate,Office Supplies,Storage,6,0.1,223.38,25.23
ORD-103503,2023-11-02,Europe,Germany,DEU,Consumer,Office Supplies,Paper,5,0.2,160.15,23.12
ORD-114441,2023-11-02,Africa,Nigeria,NGA,Home Office,Furniture,Bookcases,5,0.1,1884.9,9.63
ORD-115941,2023-11-02,APAC,China,CHN,Consumer,Technology,Phones,7,0.1,6605.06,316.65
ORD-103107,2023-11-03,US,United States,USA,Corporate,Furniture,Bookcases,3,0.0,1469.37,248.27
ORD-105862,2023-11-03,APAC,Japan,JPN,Consumer,Technology,Phones,8,0.2,3941.12,8.47
ORD-109882,2023-11-03,US,Canada,CAN,Corporate,Furniture,Tables,1,0.0,771.41,-14.45
ORD-109409,2023-11-03,APAC,Japan,JPN,Consumer,Technology,Accessories,3,0.1,817.59,98.22
ORD-117505,2023-11-03,Middle East,Saudi Arabia,SAU,Home Office,Office Supplies,Storage,2,0.0,128.22,9.37
ORD-105425,2023-11-03,Europe,United Kingdom,GBR,Consumer,Office Supplies,Paper,8,0.0,348.4,75.29
ORD-110483,2023-11-03,APAC,India,IND,Corporate,Furniture,Furnishings,8,0.1,1221.2,14.33
ORD-115065,2023-11-03,APAC,Japan,JPN,Corporate,Office Supplies,Storage,8,0.3,660.56,-7.87
ORD-112481,2023-11-03,APAC,China,CHN,Consumer,Technology,Machines,8,0.0,14979.44,-616.96
ORD-105457,2023-11-03,US,United States,USA,Home Office,Furniture,Tables,6,0.1,6029.28,-661.32
ORD-116374,2023-11-03,APAC,Australia,AUS,Corporate,Furniture,Chairs,2,0.0,1111.1,145.54
ORD-114068,2023-11-03,APAC,Japan,JPN,Home Office,Furniture,Tables,3,0.0,3092.04,-269.75
ORD-114512,2023-11-03,Europe,United Kingdom,GBR,Corporate,Technology,Machines,4,0.1,6739.08,-194.48
ORD-115206,2023-11-03,US,United States,USA,Consumer,Office Supplies,Storage,4,0.3,734.8,-75.88
ORD-107294,2023-11-03,Europe,Netherlands,NLD,Consumer,Office Supplies,Appliances,7,0.0,3211.04,188.98
ORD-111207,2023-11-03,US,United States,USA,Consumer,Furniture,Furnishings,5,0.0,977.95,168.65
ORD-114660,2023-11-03,Europe,France,FRA,Home Office,Office Supplies,Appliances,6,0.1,2319.78,3.12
ORD-108060,2023-11-03,Europe,France,FRA,Home Office,Technology,Copiers,5,0.1,5128.6,518.48
ORD-101223,2023-11-03,Africa,Egypt,EGY,Consumer,Furniture,Furnishings,4,0.2,544.4,4.19
ORD-116741,2023-11-03,US,United States,USA,Corporate,Office Supplies,Labels,2,0.0,20.66,3.97
ORD-110708,2023-11-03,Africa,South Africa,ZAF,Home Office,Office Supplies,Appliances,8,0.1,3556.72,-212.58
ORD-113477,2023-11-04,US,United States,USA,Consumer,Office Supplies,Appliances,3,0.0,924.93,80.84
ORD-117984,2023-11-04,US,United States,USA,Corporate,Furniture,Furnishings,5,0.3,155.0,-2.44
ORD-117937,2023-11-04,US,United States,USA,Home Office,Furniture,Bookcases,5,0.0,2076.15,148.29
ORD-119965,2023-11-04,US,United States,USA,Consumer,Office Supplies,Appliances,5,0.0,1933.5,153.75
ORD-113902,2023-11-04,Europe,Netherlands,NLD,Home Office,Furniture,Tables,8,0.0,5991.04,-240.65
ORD-119887,2023-11-04,Europe,Germany,DEU,Corporate,Office Supplies,Labels,6,0.0,74.16,17.95
ORD-119344,2023-11-04,Europe,Italy,ITA,Consumer,Furniture,Bookcases,6,0.1,4369.74,20.48
ORD-103367,2023-11-04,Europe,France,FRA,Corporate,Furniture,Bookcases,3,0.2,1708.5,-79.29
ORD-101035,2023-11-04,US,United States,USA,Home Office,Office Supplies,Labels,7,0.0,65.66,10.71
ORD-111007,2023-11-04,APAC,China,CHN,Corporate,Office Supplies,Paper,5,0.1,46.05,3.47
ORD-116748,2023-11-04,APAC,Japan,JPN,Corporate,Technology,Machines,8,0.0,6021.28,423.06
ORD-110394,2023-11-04,US,Canada,CAN,Home Office,Office Supplies,Appliances,4,0.3,798.6,-111.25
ORD-110408,2023-11-04,APAC,India,IND,Consumer,Technology,Phones,8,0.0,8683.52,268.65
ORD-115221,2023-11-04,APAC,Japan,JPN,Home Office,Technology,Machines,3,0.2,1576.92,-6.1
ORD-104071,2023-11-04,Europe,France,FRA,Corporate,Technology,Phones,8,0.0,2304.64,248.42
ORD-116088,2023-11-04,US,Canada,CAN,Corporate,Office Supplies,Storage,7,0.0,1625.89,155.14
ORD-111194,2023-11-04,Europe,Germany,DEU,Consumer,Furniture,Bookcases,8,0.0,2600.56,272.3
ORD-113714,2023-11-05,APAC,Australia,AUS,Corporate,Technology,Accessories,6,0.0,1446.9,310.28
ORD-102905,2023-11-05,Europe,Netherlands,NLD,Consumer,Furniture,Tables,6,0.0,5732.52,-419.46
ORD-116667,2023-11-05,Europe,France,FRA,Consumer,Office Supplies,Storage,2,0.2,503.24,-14.33
ORD-101492,2023-11-05,Africa,South Africa,ZAF,Corporate,Technology,Accessories,5,0.4,517.7,-59.11
ORD-107542,2023-11-05,APAC,Japan,JPN,Consumer,Office Supplies,Labels,7,0.0,202.58,41.87
ORD-103052,2023-11-05,APAC,China,CHN,Consumer,Office Supplies,Art,1,0.0,17.32,1.36
ORD-111773,2023-11-05,Europe,Italy,ITA,Consumer,Technology,Phones,4,0.2,1137.2,-11.04
ORD-109357,2023-11-05,Europe,Netherlands,NLD,Home Office,Furniture,Furnishings,1,0.0,76.75,10.02
ORD-107431,2023-11-05,APAC,Australia,AUS,Corporate,Furniture,Chairs,1,0.2,542.05,12.75
ORD-112069,2023-11-05,APAC,Australia,AUS,Corporate,Furniture,Bookcases,1,0.1,836.98,-7.5
ORD-105164,2023-11-05,LATAM,Argentina,ARG,Home Office,Furniture,Tables,4,0.2,3391.08,-686.94
ORD-114148,2023-11-05,US,United States,USA,Consumer,Furniture,Tables,2,0.1,1071.76,-134.31
ORD-102279,2023-11-05,Middle East,Saudi Arabia,SAU,Corporate,Furniture,Furnishings,7,0.1,655.27,56.07
ORD-102776,2023-11-05,APAC,India,IND,Consumer,Furniture,Chairs,4,0.0,1314.44,110.71
ORD-104472,2023-11-05,Europe,Spain,ESP,Corporate,Office Supplies,Art,4,0.0,123.36,11.93
ORD-116293,2023-11-05,Europe,France,FRA,Corporate,Furniture,Bookcases,2,0.1,1046.28,31.41
ORD-111380,2023-11-05,US,United States,USA,Consumer,Furniture,Tables,7,0.1,7511.0,-1185.7
ORD-103399,2023-11-05,Europe,Germany,DEU,Home Office,Technology,Accessories,3,0.0,483.18,122.77
ORD-103796,2023-11-05,Europe,Netherlands,NLD,Home Office,Technology,Accessories,4,0.0,706.28,137.55
ORD-114576,2023-11-05,Europe,Germany,DEU,Consumer,Office Supplies,Binders,8,0.0,248.96,37.36
ORD-118576,2023-11-05,US,United States,USA,Corporate,Office Supplies,Paper,1,0.0,34.08,7.95
ORD-100491,2023-11-05,APAC,Australia,AUS,Consumer,Furniture,Bookcases,1,0.0,251.98,23.66
ORD-106868,2023-11-05,Europe,France,FRA,Corporate,Office Supplies,Appliances,8,0.0,328.56,24.32
ORD-108869,2023-11-05,US,United States,USA,Home Office,Furniture,Chairs,3,0.2,955.47,-21.23
ORD-110825,2023-11-05,APAC,China,CHN,Consumer,Furniture,Chairs,5,0.0,1813.65,161.31
ORD-112408,2023-11-05,Europe,France,FRA,Consumer,Technology,Phones,5,0.1,6401.45,168.26
ORD-112598,2023-11-05,US,Canada,CAN,Consumer,Technology,Accessories,4,0.0,772.24,151.21
ORD-108836,2023-11-05,APAC,India,IND,Consumer,Furniture,Furnishings,2,0.1,263.7,14.08
ORD-104634,2023-11-05,Europe,Germany,DEU,Corporate,Office Supplies,Paper,1,0.1,32.52,4.83
ORD-103194,2023-11-05,Europe,United Kingdom,GBR,Consumer,Office Supplies,Binders,8,0.3,446.48,-27.25
ORD-107820,2023-11-05,APAC,Japan,JPN,Corporate,Furniture,Chairs,8,0.1,1091.6,114.88
ORD-117506,2023-11-05,Europe,United Kingdom,GBR,Corporate,Office Supplies,Appliances,6,0.2,922.92,-82.22
ORD-103228,2023-11-05,Africa,South Africa,ZAF,Corporate,Furniture,Tables,8,0.4,4433.84,-1558.84
ORD-107876,2023-11-05,Europe,United Kingdom,GBR,Corporate,Office Supplies,Labels,1,0.1,17.22,2.61
ORD-108551,2023-11-06,US,United States,USA,Home Office,Furniture,Tables,1,0.0,480.0,3.03
ORD-119262,2023-11-06,Africa,Nigeria,NGA,Corporate,Office Supplies,Paper,4,0.0,48.64,8.11
ORD-116815,2023-11-06,Europe,United Kingdom,GBR,Consumer,Office Supplies,Labels,7,0.1,128.03,15.11
ORD-108130,2023-11-06,Europe,Netherlands,NLD,Consumer,Technology,Phones,2,0.1,1808.7,100.21
ORD-111221,2023-11-06,LATAM,Mexico,MEX,Corporate,Technology,Phones,1,0.2,1344.94,-21.57
ORD-102836,2023-11-06,Africa,South Africa,ZAF,Consumer,Furniture,Tables,1,0.3,369.44,-110.95
ORD-112729,2023-11-06,Africa,Nigeria,NGA,Corporate,Furniture,Bookcases,4,0.2,2878.2,-128.39
ORD-106408,2023-11-06,APAC,India,IND,Corporate,Office Supplies,Labels,3,0.1,20.58,2.22
ORD-119987,2023-11-06,US,Canada,CAN,Corporate,Office Supplies,Appliances,8,0.1,3017.04,36.85
ORD-107173,2023-11-06,US,United States,USA,Consumer,Office Supplies,Appliances,7,0.0,1425.55,35.31
ORD-100564,2023-11-06,LATAM,Brazil,BRA,Consumer,Office Supplies,Labels,3,0.1,32.67,3.71
ORD-108597,2023-11-06,Europe,Germany,DEU,Consumer,Office Supplies,Appliances,4,0.1,514.0,9.28
ORD-104076,2023-11-06,APAC,India,IND,Consumer,Technology,Copiers,6,0.0,10361.94,1539.38
ORD-100466,2023-11-06,APAC,India,IND,Corporate,Furniture,Furnishings,1,0.2,52.87,-1.41
ORD-114942,2023-11-06,APAC,Australia,AUS,Consumer,Office Supplies,Binders,4,0.1,190.6,13.6
ORD-109129,2023-11-06,US,United States,USA,Home Office,Technology,Phones,6,0.0,3699.72,507.21
ORD-114795,2023-11-06,Europe,Spain,ESP,Consumer,Office Supplies,Binders,5,0.0,248.45,33.16
ORD-100411,2023-11-06,US,United States,USA,Consumer,Furniture,Chairs,6,0.1,3583.38,397.04
ORD-105374,2023-11-06,US,United States,USA,Consumer,Office Supplies,Appliances,4,0.3,413.12,-31.2
ORD-103937,2023-11-06,Europe,United Kingdom,GBR,Consumer,Office Supplies,Labels,7,0.3,175.28,2.68
ORD-119830,2023-11-06,US,United States,USA,Home Office,Office Supplies,Appliances,3,0.2,486.69,-10.79
ORD-115680,2023-11-06,US,United States,USA,Consumer,Office Supplies,Paper,3,0.0,58.83,15.62
ORD-116373,2023-11-06,US,United States,USA,Corporate,Technology,Machines,1,0.0,384.81,14.8
ORD-103203,2023-11-06,Europe,Italy,ITA,Corporate,Office Supplies,Appliances,2,0.0,387.4,3.57
ORD-106145,2023-11-06,Europe,France,FRA,Consumer,Technology,Phones,2,0.1,2562.02,152.93
ORD-107570,2023-11-06,LATAM,Brazil,BRA,Consumer,Furniture,Tables,2,0.0,1466.7,-144.76
ORD-100121,2023-11-06,Europe,Germany,DEU,Consumer,Furniture,Bookcases,3,0.1,1261.38,125.54
ORD-102971,2023-11-07,Europe,France,FRA,Consumer,Office Supplies,Paper,5,0.0,157.65,31.33
ORD-108957,2023-11-07,Europe,Spain,ESP,Consumer,Office Supplies,Paper,6,0.0,242.88,44.22
ORD-106517,2023-11-07,US,United States,USA,Consumer,Technology,Copiers,3,0.1,1376.01,183.97
ORD-110029,2023-11-07,LATAM,Mexico,MEX,Corporate,Office Supplies,Binders,6,0.0,68.04,11.53
ORD-105007,2023-11-07,LATAM,Mexico,MEX,Consumer,Furniture,Bookcases,8,0.0,1833.04,95.25
ORD-117101,2023-11-07,APAC,China,CHN,Corporate,Office Supplies,Appliances,6,0.0,2115.84,13.1
ORD-116388,2023-11-07,Middle East,Saudi Arabia,SAU,Home Office,Furniture,Furnishings,7,0.0,1290.8,112.2
ORD-112878,2023-11-07,APAC,China,CHN,Consumer,Furniture,Bookcases,4,0.0,2536.76,166.04
ORD-105353,2023-11-07,Europe,Germany,DEU,Corporate,Office Supplies,Appliances,6,0.0,576.96,62.49
ORD-106256,2023-11-07,APAC,China,CHN,Corporate,Office Supplies,Binders,4,0.0,116.4,22.62
ORD-115553,2023-11-07,Europe,United Kingdom,GBR,Consumer,Technology,Phones,2,0.2,956.12,7.8
ORD-114649,2023-11-07,Europe,United Kingdom,GBR,Consumer,Technology,Phones,7,0.0,7161.63,1020.3
ORD-110200,2023-11-07,APAC,Singapore,SGP,Home Office,Office Supplies,Binders,2,0.0,46.84,7.78
ORD-111422,2023-11-07,APAC,China,CHN,Home Office,Technology,Machines,1,0.3,1285.9,-158.94
ORD-118101,2023-11-07,Europe,Germany,DEU,Home Office,Furniture,Furnishings,6,0.0,594.9,68.39
ORD-119340,2023-11-07,US,United States,USA,Consumer,Furniture,Chairs,4,0.0,683.44,45.11
ORD-102003,2023-11-07,US,United States,USA,Consumer,Office Supplies,Labels,7,0.2,26.6,3.65
ORD-115167,2023-11-07,APAC,Japan,JPN,Consumer,Furniture,Chairs,8,0.0,1920.56,204.33
ORD-105260,2023-11-07,US,United States,USA,Consumer,Office Supplies,Paper,2,0.3,16.2,0.64
ORD-112426,2023-11-07,US,United States,USA,Corporate,Technology,Copiers,6,0.0,1942.14,474.84
ORD-118236,2023-11-07,Middle East,Saudi Arabia,SAU,Corporate,Technology,Accessories,7,0.0,1363.39,245.24
ORD-118018,2023-11-07,Europe,Netherlands,NLD,Consumer,Office Supplies,Appliances,4,0.3,1108.68,-163.35
ORD-113470,2023-11-07,Europe,France,FRA,Consumer,Furniture,Chairs,3,0.0,250.71,33.04
ORD-115957,2023-11-07,APAC,Singapore,SGP,Corporate,Technology,Phones,2,0.0,1871.36,294.06
ORD-102020,2023-11-07,US,United States,USA,Corporate,Technology,Accessories,6,0.0,652.44,84.47
ORD-105726,2023-11-07,Europe,United Kingdom,GBR,Corporate,Technology,Phones,8,0.1,7325.92,483.72
ORD-109016,2023-11-07,APAC,Japan,JPN,Corporate,Technology,Copiers,1,0.1,1645.08,148.73
ORD-112402,2023-11-07,Africa,Egypt,EGY,Consumer,Office Supplies,Art,4,0.1,212.24,14.88
ORD-107920,2023-11-08,Europe,United Kingdom,GBR,Consumer,Office Supplies,Paper,3,0.3,88.68,1.95
ORD-117772,2023-11-08,APAC,India,IND,Consumer,Office Supplies,Art,4,0.4,226.72,-34.97
ORD-104603,2023-11-08,Europe,Spain,ESP,Consumer,Technology,Phones,1,0.1,970.78,29.24
ORD-101376,2023-11-08,Middle East,Saudi Arabia,SAU,Corporate,Furniture,Furnishings,3,0.1,251.04,19.84
ORD-111709,2023-11-08,Europe,United Kingdom,GBR,Consumer,Furniture,Bookcases,5,0.2,3502.7,-73.04
ORD-109298,2023-11-08,Africa,South Africa,ZAF,Consumer,Furniture,Bookcases,4,0.1,2611.76,-82.56
ORD-110527,2023-11-08,LATAM,Mexico,MEX,Consumer,Office Supplies,Art,7,0.0,198.73,14.58
ORD-100250,2023-11-08,Europe,Spain,ESP,Corporate,Furniture,Furnishings,8,0.0,1081.76,124.41
ORD-105949,2023-11-08,US,Canada,CAN,Consumer,Office Supplies,Paper,5,0.0,217.15,38.13
ORD-106881,2023-11-08,Europe,United Kingdom,GBR,Consumer,Office Supplies,Binders,1,0.0,13.68,3.24
ORD-105613,2023-11-08,APAC,Japan,JPN,Home Office,Office Supplies,Paper,1,0.2,30.67,3.96
ORD-110104,2023-11-08,LATAM,Mexico,MEX,Home Office,Furniture,Tables,1,0.0,640.46,-65.42
ORD-116829,2023-11-08,Europe,France,FRA,Consumer,Office Supplies,Paper,4,0.2,66.68,3.53
ORD-109767,2023-11-08,APAC,China,CHN,Consumer,Technology,Machines,7,0.0,4627.7,145.43
ORD-101161,2023-11-08,Europe,Germany,DEU,Corporate,Office Supplies,Binders,5,0.2,150.15,0.64
ORD-103842,2023-11-08,Europe,Italy,ITA,Home Office,Office Supplies,Storage,6,0.3,962.7,-78.61
ORD-104026,2023-11-08,Europe,Germany,DEU,Corporate,Furniture,Bookcases,1,0.4,733.29,-104.0
ORD-100325,2023-11-08,LATAM,Brazil,BRA,Consumer,Furniture,Furnishings,6,0.2,263.64,-9.85
ORD-106165,2023-11-08,Africa,Nigeria,NGA,Consumer,Office Supplies,Binders,3,0.0,195.66,15.4
ORD-115105,2023-11-08,Europe,United Kingdom,GBR,Home Office,Technology,Machines,5,0.0,7188.4,428.09
ORD-114642,2023-11-08,US,United States,USA,Consumer,Furniture,Chairs,8,0.0,4551.84,602.27
ORD-111792,2023-11-08,US,Canada,CAN,Home Office,Technology,Phones,1,0.0,149.46,19.24
ORD-102592,2023-11-08,US,United States,USA,Consumer,Office Supplies,Appliances,1,0.0,272.42,18.12
ORD-111114,2023-11-08,Africa,South Africa,ZAF,Corporate,Technology,Phones,3,0.0,825.87,53.92
ORD-117273,2023-11-08,APAC,Singapore,SGP,Corporate,Office Supplies,Storage,3,0.3,732.51,-68.2
ORD-103979,2023-11-08,LATAM,Mexico,MEX,Corporate,Office Supplies,Paper,8,0.0,213.68,41.16
ORD-107119,2023-11-08,APAC,China,CHN,Consumer,Office Supplies,Appliances,4,0.3,275.44,-66.55
ORD-100492,2023-11-08,Europe,Germany,DEU,Consumer,Office Supplies,Paper,6,0.1,136.68,20.45
ORD-118105,2023-11-08,LATAM,Mexico,MEX,Home Office,Office Supplies,Art,5,0.0,248.0,21.82
ORD-100905,2023-11-08,US,United States,USA,Corporate,Technology,Accessories,4,0.2,940.4,103.63
ORD-110913,2023-11-08,US,United States,USA,Consumer,Furniture,Tables,1,0.2,492.09,-65.99
ORD-114906,2023-11-08,Europe,Italy,ITA,Corporate,Office Supplies,Art,8,0.4,450.56,-48.83
ORD-113233,2023-11-09,Europe,United Kingdom,GBR,Corporate,Technology,Machines,2,0.1,2850.94,-17.86
ORD-106917,2023-11-09,US,Canada,CAN,Corporate,Office Supplies,Storage,5,0.2,258.15,-1.93
ORD-111462,2023-11-09,Europe,Netherlands,NLD,Corporate,Technology,Copiers,7,0.1,7332.43,1378.36
ORD-105245,2023-11-09,LATAM,Brazil,BRA,Consumer,Technology,Accessories,2,0.2,296.04,5.25
ORD-101189,2023-11-09,APAC,China,CHN,Consumer,Furniture,Furnishings,4,0.3,705.16,-50.8
ORD-105833,2023-11-09,Europe,United Kingdom,GBR,Consumer,Office Supplies,Storage,1,0.0,272.6,31.31
ORD-112476,2023-11-09,Europe,United Kingdom,GBR,Consumer,Office Supplies,Labels,2,0.3,36.26,3.79
ORD-112485,2023-11-09,APAC,India,IND,Corporate,Office Supplies,Binders,2,0.2,84.5,2.11
ORD-101128,2023-11-09,Europe,France,FRA,Corporate,Office Supplies,Art,8,0.1,219.2,20.2
ORD-102760,2023-11-09,APAC,China,CHN,Corporate,Technology,Phones,6,0.0,1061.04,70.13
ORD-116732,2023-11-09,US,Canada,CAN,Consumer,Furniture,Chairs,8,0.0,3082.8,356.63
ORD-110921,2023-11-09,US,United States,USA,Consumer,Office Supplies,Appliances,3,0.1,335.85,19.28
ORD-119035,2023-11-09,US,United States,USA,Corporate,Furniture,Furnishings,5,0.0,905.2,112.04
ORD-111549,2023-11-09,Europe,France,FRA,Home Office,Technology,Accessories,7,0.0,253.75,38.72
ORD-108464,2023-11-09,Europe,Germany,DEU,Corporate,Office Supplies,Storage,1,0.0,284.69,31.03
ORD-100718,2023-11-09,Middle East,Saudi Arabia,SAU,Consumer,Furniture,Furnishings,1,0.1,41.88,1.81
ORD-113285,2023-11-09,Europe,France,FRA,Consumer,Furniture,Furnishings,8,0.3,692.64,-32.15
ORD-110517,2023-11-09,APAC,India,IND,Corporate,Furniture,Tables,6,0.0,3918.3,-124.01
ORD-100698,2023-11-09,Africa,Nigeria,NGA,Home Office,Technology,Copiers,2,0.1,768.28,29.28
ORD-102229,2023-11-09,Africa,Nigeria,NGA,Corporate,Technology,Copiers,3,0.0,2270.58,152.97
ORD-109564,2023-11-09,US,United States,USA,Consumer,Technology,Accessories,7,0.0,1502.62,324.0
ORD-119945,2023-11-09,US,United States,USA,Consumer,Office Supplies,Appliances,4,0.2,1080.12,-74.67
ORD-107459,2023-11-09,Europe,Italy,ITA,Consumer,Technology,Accessories,2,0.0,281.42,45.82
ORD-104393,2023-11-09,Middle East,Saudi Arabia,SAU,Consumer,Furniture,Furnishings,4,0.3,189.28,-18.47
ORD-119509,2023-11-09,Europe,Italy,ITA,Home Office,Office Supplies,Labels,4,0.4,55.04,-4.41
